PlayerID,TeamID,Year,age,games_played,minutes_played,PTS,AST,turnovers,FG,FT,3P,3P_Attempt,ORB,DRB,PF
palacmi01,TOR01,2004,25,59,1211,257,184,87,0.348993289,0.661764706,0.153846154,68,15,87,90
pargoja01,LOS02,2004,24,13,63,14,11,12,0.375,0,0.5,0,0,6,5
pargoja01,TOR01,2004,24,5,71,18,12,5,0.310344828,0,0,0,0,4,7
pargoja01,CHI01,2004,24,13,345,175,47,30,0.428571429,0.851851852,0.377358491,27,8,19,38
parketo01,SAN01,2004,21,75,2577,1099,411,179,0.447145877,0.702205882,0.311557789,272,43,194,148
parksch02,GOL01,2004,31,12,64,12,1,2,0.4,0.666666667,0,6,4,6,7
patteru01,POR01,2004,28,73,1651,507,139,105,0.506329114,0.552631579,0.166666667,190,129,139,152
pavloal01,UTA01,2004,20,79,1144,382,60,67,0.396276596,0.773809524,0.271428571,84,44,115,187
paytoga01,LOS02,2004,35,82,2825,1199,449,151,0.470703125,0.714285714,0.333333333,252,72,270,169
peelean01,SAC01,2004,34,75,1391,431,120,77,0.448275862,0.836065574,0.482269504,61,31,122,103
penigde01,ORL01,2004,22,10,89,32,3,6,0.5,1,0,4,6,18,14
penneki01,MIA01,2004,23,2,18,3,1,3,0.166666667,0,0.333333333,0,0,1,1
perkike01,BOS01,2004,19,10,35,22,3,5,0.533333333,0.666666667,0,9,5,9,6
persowe01,MEM01,2004,32,16,284,83,23,16,0.308411215,0.75,0.255813953,8,2,16,11
persowe01,POR01,2004,32,33,621,215,38,18,0.476190476,0.76,0.473684211,25,12,62,22
persowe01,ATL01,2004,32,9,132,40,5,4,0.333333333,1,0.421052632,6,2,23,5
petermo01,TOR01,2004,26,82,2148,678,113,69,0.405451448,0.808510638,0.370588235,94,35,226,206
piatker01,HOU01,2004,33,49,703,201,26,29,0.376963351,0.875,0.352459016,16,10,63,42
piercpa01,BOS01,2004,26,80,3099,1836,410,303,0.402137609,0.81933439,0.299479167,631,69,453,234
pietrmi01,GOL01,2004,21,53,748,279,27,40,0.415584416,0.693333333,0.333333333,75,48,71,100
pippesc01,CHI01,2004,38,23,412,136,50,29,0.378571429,0.62962963,0.270833333,27,20,48,38
planizo01,NEW03,2004,21,49,473,153,68,36,0.410852713,0.633333333,0.28125,60,14,41,70
pollasc01,IND01,2004,28,61,678,106,10,22,0.412280702,0.571428571,0,21,67,97,110
polynol01,LOS01,2004,39,2,12,0,1,4,0,0,0,0,1,1,2
popema01,DEN01,2004,31,4,20,2,0,3,0.5,0,0,1,0,3,8
poseyja01,MEM01,2004,27,82,2451,1126,122,112,0.477922078,0.829850746,0.386206897,335,92,311,248
potapvi01,SEA01,2004,28,65,1419,459,53,77,0.488997555,0.641304348,0,92,101,188,161
princta01,DET01,2004,23,82,2701,841,191,119,0.467496542,0.765957447,0.363057325,141,93,297,149
przybjo01,MIL01,2004,24,5,33,1,3,2,0,0.5,0,2,1,9,5
przybjo01,ATL01,2004,24,12,314,48,4,16,0.36,0.413793103,0,29,31,70,48
radmavl01,SEA01,2004,23,77,2321,925,142,109,0.424876847,0.748031496,0.371352785,127,104,302,187
randoza01,POR01,2004,22,81,3067,1626,163,247,0.484649123,0.760814249,0.2,393,242,609,227
ratlith01,ATL01,2004,30,53,1648,438,51,86,0.45844504,0.653061224,0,147,105,276,189
ratlith01,POR01,2004,30,32,1016,234,20,34,0.539772727,0.628571429,0,70,90,143,111
rebraze01,DET01,2004,31,21,222,66,4,13,0.407407407,0.785714286,0,28,19,30,45
rebraze01,ATL01,2004,31,3,51,25,2,4,0.52173913,0.5,0,2,4,5,7
reddmi01,MIL01,2004,24,82,3021,1776,185,116,0.439888812,0.868480726,0.349862259,441,118,289,152
ricegl01,LOS01,2004,36,18,262,66,24,13,0.289473684,1,0.178571429,17,9,32,22
richaja01,GOL01,2004,23,78,2936,1461,226,196,0.43847352,0.684350133,0.282051282,377,124,400,182
richaqu01,LOS01,2004,23,65,2338,1121,139,141,0.397940075,0.740196078,0.351906158,204,146,268,130
ridnolu01,SEA01,2004,22,69,1114,382,163,80,0.414285714,0.82278481,0.3375,79,35,73,105
robincl02,GOL01,2004,37,82,2846,967,271,173,0.387301587,0.710982659,0.356687898,173,54,268,237
robined01,CHI01,2004,27,51,1024,343,58,45,0.481595092,0.651162791,0.2,43,27,77,57
robingl01,PHI01,2004,31,42,1336,698,57,106,0.447882736,0.832116788,0.34,137,46,143,96
rogerro01,NEW03,2004,32,69,1409,539,137,98,0.40990099,0.765306122,0.328947368,98,100,207,183
rooksse01,NEW04,2004,34,35,325,80,11,15,0.361702128,0.8,0,15,10,40,48
rooksse01,ORL01,2004,34,20,270,61,18,7,0.350877193,0.954545455,0,22,14,33,41
roseja01,CHI01,2004,31,16,529,212,56,37,0.375,0.764705882,0.425925926,51,7,57,45
roseja01,TOR01,2004,31,50,1968,810,273,171,0.409574468,0.822222222,0.310810811,180,27,175,139
rosema01,SAN01,2004,29,67,1256,529,69,112,0.428217822,0.813333333,0,225,110,210,164
ruffimi01,UTA01,2004,27,41,733,92,41,42,0.324786325,0.421052632,0,38,78,129,103
rushka01,LOS02,2004,23,72,1244,459,59,48,0.439814815,0.596153846,0.347826087,52,20,77,109
russebr01,LOS02,2004,33,72,945,289,71,37,0.401639344,0.769230769,0.383928571,65,32,114,110
salmojo01,PHI01,2004,24,77,1603,443,134,77,0.387019231,0.77173913,0.340136054,92,38,158,122
sampsja01,LOS02,2004,20,10,130,29,7,6,0.47826087,0.583333333,0,12,23,29,16
santida01,MIL01,2004,27,54,708,217,24,32,0.478527607,0.677777778,0,90,35,97,98
scalabr01,NEW03,2004,25,69,928,240,65,42,0.394495413,0.828571429,0.243902439,70,42,131,113
sesayan01,SEA01,2004,27,57,583,200,19,23,0.45505618,0.695652174,0.285714286,46,43,49,66
shirlpa01,CHI01,2004,26,7,86,21,4,9,0.434782609,0.333333333,0,3,8,8,9
simmobo01,LOS01,2004,23,56,1376,437,96,73,0.394101877,0.834319527,0.166666667,169,115,147,169
skinnbr01,MIL01,2004,27,56,1577,589,49,78,0.497076023,0.572463768,0,138,119,292,165
slayta01,NEW03,2004,23,22,165,53,14,11,0.35,0.5,0.333333333,14,10,15,20
smithja01,SAC01,2004,26,31,168,64,11,7,0.371428571,0.6,0,20,11,20,25
smithjo02,MIL01,2004,28,76,2254,830,78,82,0.439265537,0.858921162,0.2,241,230,413,209
smithle01,SEA01,2004,23,1,4,2,0,0,0.5,0,0,0,1,1,1
smithst01,NEW04,2004,34,71,929,358,56,42,0.406143345,0.927710843,0.401869159,83,27,54,91
smithth01,MEM01,2004,23,20,178,44,7,14,0.372093023,0.75,0.5,8,13,28,18
snower01,PHI01,2004,30,82,2966,844,563,187,0.412587413,0.797468354,0.111111111,316,62,219,213
songada01,SAC01,2004,25,73,976,337,48,43,0.487179487,0.806818182,0,88,91,134,126
sprewla01,MIN01,2004,33,82,3100,1375,286,158,0.409162717,0.813559322,0.331103679,295,56,254,101
stackje01,WAS01,2004,29,26,774,362,103,88,0.398753894,0.805825243,0.353846154,103,16,78,49
stepavl01,POR01,2004,27,42,453,108,23,19,0.417475728,0.611111111,0,36,50,75,61
stevede01,UTA01,2004,22,54,1511,618,92,80,0.445392491,0.669172932,0.233333333,133,43,135,86
stevede01,ORL01,2004,22,26,933,291,66,40,0.403508772,0.690140845,0.292682927,71,36,84,54
stewami01,CLE01,2004,28,8,76,8,0,1,0.428571429,1,0,2,5,13,21
stewami01,BOS01,2004,28,17,71,5,0,2,0.4,0.5,0,2,3,8,13
stojape01,SAC01,2004,26,81,3264,1964,173,153,0.47979798,0.927058824,0.433212996,425,91,417,159
stoudda01,POR01,2004,30,82,3118,1099,500,180,0.400785855,0.875862069,0.365339578,145,52,256,173
stoudam01,PHO01,2004,21,55,2025,1133,78,177,0.475144509,0.712643678,0.2,435,157,339,188
stricer01,MIL01,2004,30,43,571,231,90,54,0.403061224,0.862745098,0.439393939,51,13,58,63
stricro02,ORL01,2004,37,46,915,311,185,67,0.453531599,0.75,0.303030303,76,24,94,59
stricro02,TOR01,2004,37,15,282,71,59,18,0.333333333,0.681818182,0,22,10,27,17
sundobr01,CLE01,2004,23,4,29,9,0,3,0.333333333,0.5,0,6,2,8,7
sundobr01,NEW02,2004,23,1,4,2,1,0,1,0,0,0,0,0,2
surabo01,DET01,2004,30,53,707,199,89,39,0.410404624,0.695652174,0.25,69,30,73,86
surabo01,ATL01,2004,30,27,956,397,144,66,0.419871795,0.78343949,0.279069767,157,70,153,72
sweetmi01,NEW02,2004,21,42,494,180,14,32,0.492857143,0.724137931,0,58,68,89,57
swiftst01,MEM01,2004,24,77,1528,727,38,88,0.469352014,0.72519084,0.25,262,141,237,188
szczewa02,MIN01,2004,26,28,622,285,33,28,0.449152542,0.828125,0.434782609,64,24,64,42
tayloma01,HOU01,2004,27,75,2081,862,107,149,0.479738562,0.735632184,0,174,131,253,253
terryja01,ATL01,2004,26,81,3018,1359,437,229,0.41722408,0.826923077,0.346793349,260,49,287,192
thomaet01,WAS01,2004,25,79,1901,705,68,113,0.488593156,0.647457627,0,295,183,345,219
thomake01,PHI01,2004,26,74,2699,1006,111,172,0.468634686,0.752321981,0.2,323,261,489,219
thomaku01,NEW02,2004,31,80,2548,890,149,132,0.472858866,0.834645669,0,127,145,517,298
thomati01,MIL01,2004,26,42,1343,592,90,73,0.443137255,0.762295082,0.361538462,122,38,167,127
thomati01,NEW02,2004,26,24,746,378,34,43,0.452145215,0.8125,0.40625,96,26,89,69
tinslja01,IND01,2004,25,52,1378,432,303,110,0.413513514,0.731343284,0.371980676,67,28,108,132
traylro01,NEW04,2004,26,71,942,362,43,62,0.505226481,0.546875,0.4,128,106,156,161
trentga01,MIN01,2004,29,68,1025,379,49,54,0.472560976,0.758241758,0,91,83,133,129
trepaje01,DEN01,2004,24,11,96,25,4,6,0.263157895,0.5,0.5,6,6,9,7
trybace01,PHO01,2004,24,4,10,0,0,2,0,0,0,0,0,1,1
trybace01,NEW02,2004,24,3,5,1,0,0,0,0.5,0,2,0,0,2
tsakaja01,MEM01,2004,24,40,533,170,18,23,0.503759398,0.590163934,0,61,37,91,79
tskitni01,DEN01,2004,20,39,307,106,10,17,0.327868852,0.793103448,0.272727273,29,24,39,50
turkohe01,SAN01,2004,24,80,2073,739,154,94,0.40620155,0.708074534,0.419087137,161,52,306,165
udokaim01,LOS02,2004,26,4,28,8,2,3,0.333333333,0.5,0,4,1,4,3
vanexni01,GOL01,2004,32,39,1255,490,206,78,0.39039666,0.707070707,0.306666667,99,16,88,57
vanhoke01,NEW02,2004,28,47,1574,769,83,119,0.445350734,0.819095477,0.372670807,199,98,245,151
vanhoke01,MIL01,2004,28,25,766,393,37,50,0.472413793,0.945054945,0.458333333,91,51,107,64
vaughja01,ATL01,2004,28,71,1271,270,195,84,0.386281588,0.779411765,0.15,68,12,104,126
voskuja01,PHO01,2004,26,66,1606,438,57,77,0.506666667,0.740331492,0,181,123,220,258
vranesl01,POR01,2004,21,1,3,0,0,0,0,0,0,0,0,0,1
wadedw01,MIA01,2004,22,61,2126,991,275,196,0.464912281,0.746794872,0.301886792,312,85,162,140
wagneda02,CLE01,2004,20,44,708,287,51,41,0.366013072,0.680851064,0.360465116,47,9,49,89
walkean02,DAL01,2004,27,82,2840,1151,369,202,0.427812223,0.553763441,0.268852459,186,198,486,212
walkesa01,MIA01,2004,27,33,418,105,6,15,0.383838384,0.659090909,0,44,42,70,54
wallabe01,DET01,2004,29,81,3050,773,138,123,0.421122995,0.489655172,0.125,290,324,682,162
wallage01,SAC01,2004,21,37,337,75,19,8,0.359550562,0.458333333,0,24,35,39,37
wallajo01,MIA01,2004,29,37,368,158,14,24,0.420689655,0.775,0.384615385,40,12,47,38
wallara01,POR01,2004,29,45,1675,766,114,87,0.44245142,0.741935484,0.341040462,155,69,229,131
wallara01,ATL01,2004,29,1,42,20,2,3,0.333333333,1,0.166666667,3,1,5,0
wallara01,DET01,2004,29,22,673,302,40,29,0.430604982,0.703703704,0.31884058,54,32,123,59
waltolu01,LOS02,2004,23,72,730,174,113,44,0.424836601,0.704545455,0.333333333,44,39,88,70
wardch01,NEW02,2004,33,35,827,305,170,69,0.442307692,0.761904762,0.427536232,21,10,86,74
wardch01,SAN01,2004,33,36,425,119,45,27,0.346153846,0.666666667,0.367647059,6,2,46,33
watsoea01,MEM01,2004,24,81,1669,460,402,146,0.370689655,0.652173913,0.245283019,138,49,129,175
weathcl01,NEW02,2004,33,15,216,54,13,9,0.45,0.947368421,0,19,14,36,19
weathcl01,HOU01,2004,33,37,652,207,17,26,0.502923977,0.660377358,0,53,60,94,56
webbech01,SAC01,2004,30,23,831,430,105,60,0.413301663,0.710526316,0.2,114,48,152,76
wellsbo01,POR01,2004,27,13,404,158,35,32,0.388571429,0.777777778,0.125,27,21,40,38
wellsbo01,MEM01,2004,27,59,1468,728,104,129,0.437037037,0.75,0.344262295,156,57,142,159
welscji01,BOS01,2004,24,81,2179,746,183,129,0.428104575,0.742718447,0.38121547,206,60,236,176
wesleda01,NEW04,2004,33,61,2001,851,175,100,0.38875,0.752747253,0.322807018,182,28,106,147
westda01,NEW04,2004,23,71,930,273,60,48,0.473684211,0.7125,0,80,117,180,117
whiteja01,WAS01,2004,27,1,4,0,0,1,0,0,0,0,0,0,0
whiteja01,PHO01,2004,27,61,861,261,7,65,0.523809524,0.5,0,126,97,164,176
whitero02,DEN01,2004,23,72,985,541,60,78,0.459401709,0.75,0.379310345,104,44,121,105
whitnch01,WAS01,2004,32,16,186,47,14,6,0.377777778,1,0.444444444,5,3,12,6
wilcoch01,LOS01,2004,21,65,1340,559,51,80,0.520642202,0.7,0,150,125,180,183
wilksmi01,HOU01,2004,24,26,145,50,17,7,0.472222222,0.833333333,0.6,12,3,13,15
williaa01,NEW03,2004,32,72,1337,450,81,89,0.502923977,0.677419355,0.333333333,155,101,193,187
willial02,TOR01,2004,29,56,1730,494,224,78,0.405241935,0.776470588,0.292134831,85,18,132,114
willier01,BOS01,2004,31,21,513,243,25,31,0.435028249,0.71559633,0.34375,109,21,74,52
willier01,CLE01,2004,31,50,1373,469,95,57,0.365795724,0.787356322,0.252631579,174,44,147,128
willifr02,NEW02,2004,23,56,714,219,121,63,0.384615385,0.854166667,0.3,48,8,45,58
willija02,MEM01,2004,28,72,2115,782,492,136,0.406732118,0.836734694,0.32967033,98,25,122,97
willije01,TOR01,2004,30,15,407,77,11,23,0.49122807,0.724137931,0,29,35,93,30
willije01,CHI01,2004,30,53,1230,345,61,51,0.465949821,0.674603175,0,126,142,205,104
willima01,UTA01,2004,21,57,772,284,76,51,0.379537954,0.785714286,0.256410256,56,23,49,87
willisc01,PHO01,2004,35,16,267,117,6,6,0.524752475,0.692307692,1,13,23,49,45
willisc01,DAL01,2004,35,27,260,81,11,10,0.435294118,0.5,0,14,15,45,50
willish01,ORL01,2004,28,37,525,183,64,26,0.390728477,0.888888889,0.337837838,45,9,34,40
willish01,NEW04,2004,28,16,238,72,52,21,0.345679012,0.846153846,0.192307692,13,0,17,22
willico02,DET01,2004,30,79,1574,752,57,113,0.504983389,0.730964467,0,197,88,168,204
willike02,SAN01,2004,41,48,373,164,11,32,0.466666667,0.615384615,0,39,37,61,61
woodslo01,MIA01,2004,25,38,506,121,10,26,0.458333333,0.6,0,55,65,69,52
woodsqy01,POR01,2004,22,62,673,224,46,52,0.371308017,0.633333333,0.344827586,60,46,90,88
artesro01,IND01,2004,24,73,2714,1333,272,202,0.420863309,0.733485194,0.309917355,439,100,285,194
wrighlo02,MEM01,2004,28,65,1674,610,71,77,0.438566553,0.732824427,0,131,144,301,192
zhizhwa01,LOS01,2004,26,2,9,4,0,0,0,1,0,4,0,4,0
zhizhwa01,MIA01,2004,26,14,105,43,2,6,0.377777778,0.833333333,0.285714286,6,4,10,13
abdursh01,POR01,2005,28,54,1867,909,111,117,0.502985075,0.866141732,0.384615385,254,123,269,150
alexaco01,CHA02,2005,31,16,201,49,37,19,0.326530612,0.75,0.421052632,12,8,21,29
allenma01,MIA01,2005,26,14,248,83,11,11,0.460526316,0.928571429,0,14,24,28,29
allenma01,CHA02,2005,26,22,271,111,7,7,0.485148515,0.928571429,0,14,16,31,24
allenra02,SEA01,2005,29,78,3064,1867,289,171,0.428380187,0.88317757,0.375899281,428,79,268,167
allento01,BOS01,2005,23,77,1262,492,64,77,0.475452196,0.736842105,0.387096774,152,85,136,156
alstora01,TOR01,2005,28,80,2717,1136,514,170,0.4137577,0.740310078,0.357326478,258,42,237,212
anderch01,NEW04,2005,26,67,1430,513,71,64,0.533519553,0.689473684,0,190,137,273,144
anderde01,POR01,2005,30,47,1239,432,143,70,0.388746803,0.804597701,0.38410596,87,25,103,89
anderke01,ATL01,2005,34,39,717,195,98,46,0.426315789,0.72972973,0.461538462,37,23,60,81
anderke01,LOS01,2005,34,4,26,8,5,3,0.363636364,0,0,0,1,4,6
andersh01,NEW02,2005,31,1,20,0,0,1,0,0,0,0,1,0,2
andersh01,MIA01,2005,31,65,1151,255,70,49,0.455813953,0.818181818,0.178571429,66,40,150,136
anthoca01,DEN01,2005,20,75,2608,1558,194,224,0.430894309,0.795811518,0.265822785,573,141,285,229
araujra01,TOR01,2005,24,59,736,196,16,52,0.434285714,0.781818182,0.333333333,55,59,126,157
arenagi01,WAS01,2005,23,80,3274,2038,411,242,0.430728825,0.8140625,0.364768683,640,83,295,245
arizatr01,NEW02,2005,19,80,1382,468,85,73,0.442159383,0.695402299,0.230769231,174,89,153,150
armstda01,NEW04,2005,36,14,412,142,65,28,0.333333333,0.904761905,0.242857143,21,16,32,30
armstda01,DAL01,2005,36,52,576,122,113,39,0.305084746,0.829787234,0.268292683,47,19,48,62
arroyca01,UTA01,2005,25,30,742,246,152,55,0.400862069,0.841269841,0.388888889,63,11,35,67
arroyca01,DET01,2005,25,40,706,215,128,52,0.375634518,0.76744186,0.083333333,86,15,43,76
atkinch01,LOS02,2005,30,82,2903,1115,358,151,0.426373626,0.802955665,0.386813187,203,31,166,181
augmost01,ORL01,2005,36,55,663,193,36,31,0.407185629,0.74025974,0,77,45,54,83
bakerma01,LOS01,2005,25,1,1,0,0,0,0,0,0,0,0,0,0
bakerma01,POR01,2005,25,4,18,0,1,1,0,0,0,0,1,1,3
bakervi01,NEW02,2005,33,24,191,33,9,15,0.342105263,0.466666667,0,15,17,20,31
bakervi01,HOU01,2005,33,3,13,2,1,2,0,1,0,2,0,2,7
banksma01,BOS01,2005,23,81,1145,372,155,79,0.402097902,0.742331288,0.355932203,163,29,97,146
barbole01,PHO01,2005,22,63,1087,442,126,87,0.474576271,0.797101449,0.366906475,69,32,98,127
barnema02,SAC01,2005,24,43,715,164,57,45,0.410596026,0.603448276,0.227272727,58,49,84,80
barrean01,HOU01,2005,22,27,314,56,42,16,0.289855072,0.7,0.243243243,10,5,14,35
barrean01,ORL01,2005,22,11,169,62,27,11,0.454545455,0.777777778,0.333333333,9,6,15,16
barrybr01,SAN01,2005,33,81,1742,601,178,64,0.422657952,0.837037037,0.357142857,135,29,161,123
barryjo01,ATL01,2005,35,16,275,83,28,14,0.402597403,0.769230769,0.34375,13,4,17,28
barryjo01,HOU01,2005,35,53,1230,372,139,53,0.446735395,0.896551724,0.45112782,58,22,116,67
battito01,ORL01,2005,28,81,1894,394,42,81,0.460451977,0.723404255,0,94,109,343,244
battish01,MEM01,2005,26,80,2516,792,126,75,0.442088091,0.789473684,0.395480226,228,158,255,201
baxtelo01,NEW04,2005,26,4,36,6,0,4,0.272727273,0,0,2,4,4,10
bellra01,UTA01,2005,28,63,1790,772,91,79,0.454272864,0.746666667,0.402985075,150,48,153,205
bendejo01,IND01,2005,24,7,93,36,4,10,0.4,0.5,0.2,6,5,9,9
besttr01,NEW03,2005,32,76,1461,514,143,67,0.420353982,0.885245902,0.305882353,122,19,88,148
bibbymi01,SAC01,2005,26,80,3084,1571,541,203,0.443037975,0.774818402,0.35989011,413,77,255,191
biedran01,GOL01,2005,18,30,384,109,12,12,0.576923077,0.475,0,40,47,71,87
billuch01,DET01,2005,28,80,2866,1316,464,180,0.442497262,0.897905759,0.426356589,382,48,223,194
blakest01,WAS01,2005,24,44,648,191,69,39,0.327956989,0.804878049,0.387096774,41,18,53,47
blounma01,BOS01,2005,29,82,2130,771,129,158,0.529126214,0.713414634,0,164,143,254,229
bobbito01,LOS02,2005,25,2,12,5,0,0,0.4,0,0.5,0,0,3,1
boganke01,CHA02,2005,24,74,1791,714,135,122,0.380813953,0.726775956,0.329479769,183,76,150,167
bonnema01,TOR01,2005,24,82,1553,589,48,40,0.533477322,0.788732394,0.423913043,71,108,177,220
boothca01,DAL01,2005,28,34,262,82,4,8,0.430379747,0.875,0,16,16,42,55
boothca01,MIL01,2005,28,17,189,42,4,8,0.517241379,0.75,0,16,13,36,23
boozeca01,UTA01,2005,23,51,1772,909,144,137,0.520923521,0.697761194,0,268,141,316,179
borchcu01,UTA01,2005,24,67,859,200,49,52,0.430232558,0.732394366,0,71,86,138,160
boshch01,TOR01,2005,20,81,3017,1361,153,187,0.470646766,0.760147601,0.3,542,194,524,226
bowenbr01,SAN01,2005,33,82,2627,675,126,57,0.419732441,0.633928571,0.403162055,112,50,235,175
bowenry01,HOU01,2005,29,66,604,111,18,7,0.423423423,0.666666667,0.5,21,21,55,61
boykiea01,DEN01,2005,28,82,2162,1015,372,121,0.412621359,0.920792079,0.337349398,303,37,106,122
bradlmi01,ORL01,2005,25,8,55,6,2,1,0.428571429,0,0,0,3,11,4
bradlmi01,SAC01,2005,25,8,48,18,2,3,0.666666667,0.333333333,0,6,5,6,8
bradlmi01,PHI01,2005,25,2,16,9,1,1,0.8,0.5,0,2,0,3,0
bradlsh01,DAL01,2005,32,77,885,211,15,33,0.451612903,0.682539683,0,63,70,144,153
braggto01,HOU01,2005,28,7,24,6,0,2,0.428571429,0,0,0,7,5,4
brandel01,LOS01,2005,25,81,3001,1622,208,183,0.502797762,0.752066116,0,484,296,474,240
breweja01,NEW02,2005,24,18,185,31,12,13,0.297297297,0.461538462,0.2,13,6,16,11
brezepr01,CHA02,2005,25,72,2276,938,86,106,0.511904762,0.745454545,0,220,226,305,183
brownda02,WAS01,2005,25,14,152,54,14,15,0.370967742,0.444444444,0.363636364,9,10,18,17
brownde02,SAN01,2005,26,67,1238,494,92,53,0.422982885,0.792307692,0.371900826,130,37,139,83
brownke01,PHI01,2005,23,8,55,12,4,5,0.333333333,0.8,0,10,1,10,4
brownkw01,WAS01,2005,22,42,908,292,39,67,0.459915612,0.573643411,0,129,72,134,112
brownpj01,NEW04,2005,35,82,2817,886,178,101,0.44591029,0.864197531,0,243,266,471,233
brownti01,LOS02,2005,25,76,1066,333,155,74,0.356321839,0.786666667,0.361111111,75,21,72,59
brunsri01,LOS01,2005,32,80,1945,437,410,125,0.375565611,0.77027027,0.369230769,74,23,164,106
bryanko01,LOS02,2005,26,66,2689,1819,398,270,0.432779456,0.81626506,0.338501292,664,95,297,174
buckngr01,DEN01,2005,28,70,1522,432,133,49,0.528052805,0.777777778,0.404958678,81,66,142,169
buforro01,NEW03,2005,27,64,1313,445,63,35,0.382413088,0.822222222,0.314814815,45,33,156,101
burksan01,MEM01,2005,24,24,219,73,28,12,0.466666667,0.736842105,0.272727273,19,1,11,25
butleca01,LOS02,2005,24,77,2746,1195,146,125,0.445005045,0.862068966,0.304,319,146,304,213
butleja01,NEW02,2005,19,3,5,10,0,1,1,1,0,2,0,0,0
butlera01,MIA01,2005,25,65,1203,420,62,37,0.398533007,0.770833333,0.37254902,48,15,136,104
cabarza01,PHO01,2005,23,3,11,9,0,0,0.571428571,1,0,1,2,1,0
cabarza01,GOL01,2005,23,37,464,229,25,30,0.482352941,0.8125,0.361111111,64,33,66,59
cambyma01,DEN01,2005,30,66,2015,683,152,103,0.465,0.722543353,0,173,131,530,177
campbel01,NEW03,2005,36,10,50,2,3,1,0,0.5,0,4,3,8,10
campbel01,DET01,2005,36,30,340,118,16,28,0.336206897,0.784313725,0,51,25,57,47
cardibr01,MEM01,2005,27,58,1433,522,114,83,0.37037037,0.872928177,0.352,181,63,162,172
carlige01,POR01,2005,28,6,16,8,1,1,0.666666667,0.666666667,0,6,1,0,1
carroma01,CHA02,2005,24,25,430,224,17,25,0.388888889,0.855421687,0.333333333,83,13,47,37
cartean01,MIN01,2005,29,66,742,181,161,62,0.406779661,0.68627451,0.117647059,51,12,57,88
cartevi01,TOR01,2005,28,20,608,317,61,22,0.410596026,0.694444444,0.322033898,72,28,38,56
cartevi01,NEW03,2005,28,57,2220,1569,266,146,0.461662631,0.817010309,0.42519685,388,78,257,187
cassesa01,MIN01,2005,35,59,1522,799,301,109,0.4643377,0.864516129,0.262135922,155,25,132,160
catoke01,ORL01,2005,30,62,1525,432,40,64,0.538720539,0.783216783,0,143,102,314,170
chalmli01,LOS01,2005,24,36,433,111,51,24,0.336,0.625,0.244897959,24,4,27,30
chandty01,CHI01,2005,22,80,2189,640,65,118,0.494033413,0.672619048,0,336,261,514,268
cheanca01,GOL01,2005,33,55,951,250,64,35,0.426415094,0.648648649,0,37,32,92,95
childjo01,ATL01,2005,21,80,2376,807,151,106,0.470404984,0.822510823,0.232142857,231,195,287,184
chrisdo01,SAC01,2005,34,31,996,226,153,68,0.406862745,0.892857143,0.256410256,56,29,94,61
chrisdo01,ORL01,2005,34,21,529,119,46,36,0.3671875,0.909090909,0.217391304,22,9,45,45
claxtsp01,GOL01,2005,26,46,1501,604,286,92,0.431137725,0.76056338,0.192307692,213,32,121,154
claxtsp01,NEW04,2005,26,16,365,108,88,27,0.372727273,0.609756098,0.111111111,41,5,26,30
cleavma01,SEA01,2005,27,14,65,13,7,2,0.357142857,0.75,0,4,2,4,2
colemde01,DET01,2005,37,5,50,9,0,2,0.214285714,1,0,3,3,12,6
collija02,ATL01,2005,27,70,942,402,18,63,0.462765957,0.676056338,0.428571429,71,84,100,147
collija03,UTA01,2005,26,50,961,213,61,34,0.414012739,0.697478992,0,119,57,107,146
collija04,NEW03,2005,26,80,2542,511,105,91,0.412416851,0.655502392,0.333333333,209,153,335,322
collini01,SEA01,2005,24,82,1396,463,32,62,0.536723164,0.703389831,0,118,156,220,252
cookbr01,LOS02,2005,24,72,1087,458,35,29,0.417061611,0.756756757,0.391959799,37,63,153,139
cookom01,TOR01,2005,23,5,74,23,22,6,0.416666667,0.5,0,6,2,5,6
crawfja01,NEW02,2005,24,70,2688,1241,302,148,0.398359161,0.842592593,0.361328125,216,33,170,135
croshau01,IND01,2005,29,73,1827,647,98,104,0.378269618,0.8828125,0.25862069,256,103,272,154
curryed01,CHI01,2005,22,63,1808,1012,37,163,0.538356164,0.719745223,0,314,116,222,202
currymi01,IND01,2005,36,18,249,30,15,5,0.448275862,0.5,0,8,8,19,39
dalemsa01,PHI01,2005,23,72,1785,589,35,114,0.524109015,0.601351351,0,148,187,355,241
dampier01,DAL01,2005,29,59,1609,542,51,102,0.550408719,0.605263158,0,228,183,318,205
daniean01,SEA01,2005,29,75,2026,843,309,78,0.438202247,0.815789474,0.296969697,304,20,149,78
danieer01,SAC01,2005,22,21,72,13,4,6,0.333333333,0,0.5,0,7,11,7
daniema01,DAL01,2005,24,60,1412,545,128,86,0.436507937,0.736842105,0.2,133,87,129,124
davisan01,CHI01,2005,36,72,1843,501,80,96,0.460620525,0.756578947,0,152,152,276,147
davisba01,NEW04,2005,25,18,593,340,129,38,0.366336634,0.770833333,0.321167883,96,16,51,52
davisba01,GOL01,2005,25,28,988,545,233,93,0.400890869,0.755102041,0.341013825,147,16,92,74
davisda01,GOL01,2005,35,36,577,112,23,20,0.412844037,0.578947368,0,38,61,92,79
davisda01,IND01,2005,35,25,730,172,24,23,0.536,0.62295082,0,61,91,131,83
